id,name,language,tag,package,version,date_epoch,date
2871,"Azure.ResourceManager.CosmosDBForPostgreSql,1.0.0-beta.1",dotnet,Azure.ResourceManager.CosmosDBForPostgreSql_1.0.0-beta.1,Azure.ResourceManager.CosmosDBForPostgreSql,1.0.0-beta.1,1686038610,06/06/2023
2872,"Azure.ResourceManager.DevTestLabs,1.1.0-beta.1",dotnet,Azure.ResourceManager.DevTestLabs_1.1.0-beta.1,Azure.ResourceManager.DevTestLabs,1.1.0-beta.1,1685492833,05/31/2023
2873,"Azure.ResourceManager.DeviceProvisioningServices,1.2.0-beta.1",dotnet,Azure.ResourceManager.DeviceProvisioningServices_1.2.0-beta.1,Azure.ResourceManager.DeviceProvisioningServices,1.2.0-beta.1,1685492816,05/31/2023
2874,"Azure.ResourceManager.DeviceUpdate,1.0.0-beta.9",dotnet,Azure.ResourceManager.DeviceUpdate_1.0.0-beta.9,Azure.ResourceManager.DeviceUpdate,1.0.0-beta.9,1685492815,05/31/2023
2875,"Azure.ResourceManager.DeploymentManager,1.0.0-beta.3",dotnet,Azure.ResourceManager.DeploymentManager_1.0.0-beta.3,Azure.ResourceManager.DeploymentManager,1.0.0-beta.3,1685492801,05/31/2023
2876,"Azure.ResourceManager.DevSpaces,1.0.0-beta.3",dotnet,Azure.ResourceManager.DevSpaces_1.0.0-beta.3,Azure.ResourceManager.DevSpaces,1.0.0-beta.3,1685492777,05/31/2023
2877,"Azure.ResourceManager.DataShare,1.1.0-beta.1",dotnet,Azure.ResourceManager.DataShare_1.1.0-beta.1,Azure.ResourceManager.DataShare,1.1.0-beta.1,1685492750,05/31/2023
2878,"Azure.ResourceManager.DataBox,1.0.2",dotnet,Azure.ResourceManager.DataBox_1.0.2,Azure.ResourceManager.DataBox,1.0.2,1685492744,05/31/2023
2879,com.azure.resourcemanager:azure-resourcemanager-databricks:1.0.0-beta.4,java,azure-resourcemanager-databricks_1.0.0-beta.4,azure-resourcemanager-databricks,1.0.0-beta.4,1686202522,06/08/2023
2880,"Azure.ResourceManager.AppPlatform,1.1.0-beta.2",dotnet,Azure.ResourceManager.AppPlatform_1.1.0-beta.2,Azure.ResourceManager.AppPlatform,1.1.0-beta.2,1686186053,06/08/2023
2881,"Azure.ResourceManager.NewRelicObservability,1.0.0",dotnet,Azure.ResourceManager.NewRelicObservability_1.0.0,Azure.ResourceManager.NewRelicObservability,1.0.0,1686184192,06/08/2023
2882,azure-mgmt-rdbms@10.2.0b10,python,azure-mgmt-rdbms_10.2.0b10,azure-mgmt-rdbms,10.2.0b10,1686213011,06/08/2023
2883,com.azure.resourcemanager:azure-resourcemanager-sqlvirtualmachine:1.0.0-beta.4,java,azure-resourcemanager-sqlvirtualmachine_1.0.0-beta.4,azure-resourcemanager-sqlvirtualmachine,1.0.0-beta.4,1686642667,06/13/2023
2884,com.azure.resourcemanager:azure-resourcemanager-cosmosdbforpostgresql:1.0.0-beta.1,java,azure-resourcemanager-cosmosdbforpostgresql_1.0.0-beta.1,azure-resourcemanager-cosmosdbforpostgresql,1.0.0-beta.1,1686626011,06/13/2023
2885,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcegraph/armresourcegraph@v0.8.0,go,sdk/resourcemanager/resourcegraph/armresourcegraph/v0.8.0,sdk/resourcemanager/resourcegraph/armresourcegraph,v0.8.0,1686619971,06/13/2023
2886,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/monitor/armmonitor@v0.10.0,go,sdk/resourcemanager/monitor/armmonitor/v0.10.0,sdk/resourcemanager/monitor/armmonitor,v0.10.0,1686619966,06/13/2023
2887,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/marketplaceordering/armmarketplaceordering@v1.2.0-beta.1,go,sdk/resourcemanager/marketplaceordering/armmarketplaceordering/v1.2.0-beta.1,sdk/resourcemanager/marketplaceordering/armmarketplaceordering,v1.2.0-beta.1,1686619964,06/13/2023
2888,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v4@v4.1.0-beta.2,go,sdk/resourcemanager/containerservice/armcontainerservice/v4.1.0-beta.2,sdk/resourcemanager/containerservice/armcontainerservice,v4.1.0-beta.2,1686586270,06/12/2023
2889,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storage/armstorage@v1.4.0-beta.1,go,sdk/resourcemanager/storage/armstorage/v1.4.0-beta.1,sdk/resourcemanager/storage/armstorage,v1.4.0-beta.1,1686584901,06/12/2023
2890,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armsubscriptions@v1.3.0-beta.1,go,sdk/resourcemanager/resources/armsubscriptions/v1.3.0-beta.1,sdk/resourcemanager/resources/armsubscriptions,v1.3.0-beta.1,1686583988,06/12/2023
2891,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armresources@v1.2.0-beta.1,go,sdk/resourcemanager/resources/armresources/v1.2.0-beta.1,sdk/resourcemanager/resources/armresources,v1.2.0-beta.1,1686583076,06/12/2023
2892,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v3@v3.1.0-beta.1,go,sdk/resourcemanager/network/armnetwork/v3.1.0-beta.1,sdk/resourcemanager/network/armnetwork,v3.1.0-beta.1,1686581970,06/12/2023
2893,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerregistry/armcontainerregistry@v1.1.0-beta.2,go,sdk/resourcemanager/containerregistry/armcontainerregistry/v1.1.0-beta.2,sdk/resourcemanager/containerregistry/armcontainerregistry,v1.1.0-beta.2,1686580768,06/12/2023
2894,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v5@v5.1.0-beta.1,go,sdk/resourcemanager/compute/armcompute/v5.1.0-beta.1,sdk/resourcemanager/compute/armcompute,v5.1.0-beta.1,1686579458,06/12/2023
2895,"Azure.ResourceManager.Monitor,1.3.0-beta.2",dotnet,Azure.ResourceManager.Monitor_1.3.0-beta.2,Azure.ResourceManager.Monitor,1.3.0-beta.2,1686634643,06/13/2023
2896,azure-mgmt-dns@8.1.0,python,azure-mgmt-dns_8.1.0,azure-mgmt-dns,8.1.0,1686709705,06/14/2023
2897,com.azure.resourcemanager:azure-resourcemanager-managementgroups:1.0.0-beta.1,java,azure-resourcemanager-managementgroups_1.0.0-beta.1,azure-resourcemanager-managementgroups,1.0.0-beta.1,1687145227,06/19/2023
2898,com.azure.resourcemanager:azure-resourcemanager-dataprotection:1.0.0-beta.4,java,azure-resourcemanager-dataprotection_1.0.0-beta.4,azure-resourcemanager-dataprotection,1.0.0-beta.4,1687248408,06/20/2023
2899,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cosmosforpostgresql/armcosmosforpostgresql@v0.1.0,go,sdk/resourcemanager/cosmosforpostgresql/armcosmosforpostgresql/v0.1.0,sdk/resourcemanager/cosmosforpostgresql/armcosmosforpostgresql,v0.1.0,1687244336,06/20/2023
2900,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservicefleet/armcontainerservicefleet@v0.1.0,go,sdk/resourcemanager/containerservicefleet/armcontainerservicefleet/v0.1.0,sdk/resourcemanager/containerservicefleet/armcontainerservicefleet,v0.1.0,1687234042,06/20/2023
2901,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v4@v4.1.0-beta.3,go,sdk/resourcemanager/containerservice/armcontainerservice/v4.1.0-beta.3,sdk/resourcemanager/containerservice/armcontainerservice,v4.1.0-beta.3,1687231413,06/20/2023
2902,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagecache/armstoragecache/v3@v3.2.0,go,sdk/resourcemanager/storagecache/armstoragecache/v3.2.0,sdk/resourcemanager/storagecache/armstoragecache,v3.2.0,1687231037,06/20/2023
2903,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dataprotection/armdataprotection/v2@v2.2.0,go,sdk/resourcemanager/dataprotection/armdataprotection/v2.2.0,sdk/resourcemanager/dataprotection/armdataprotection,v2.2.0,1687229985,06/20/2023
2904,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/deviceprovisioningservices/armdeviceprovisioningservices@v1.2.0-beta.1,go,sdk/resourcemanager/deviceprovisioningservices/armdeviceprovisioningservices/v1.2.0-beta.1,sdk/resourcemanager/deviceprovisioningservices/armdeviceprovisioningservices,v1.2.0-beta.1,1687229910,06/20/2023
2905,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/graphservices/armgraphservices@v1.0.0,go,sdk/resourcemanager/graphservices/armgraphservices/v1.0.0,sdk/resourcemanager/graphservices/armgraphservices,v1.0.0,1687229907,06/20/2023
2906,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/trafficmanager/armtrafficmanager@v1.2.0,go,sdk/resourcemanager/trafficmanager/armtrafficmanager/v1.2.0,sdk/resourcemanager/trafficmanager/armtrafficmanager,v1.2.0,1687229427,06/20/2023
2907,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cosmos/armcosmos/v3@v3.0.0-beta.1,go,sdk/resourcemanager/cosmos/armcosmos/v3.0.0-beta.1,sdk/resourcemanager/cosmos/armcosmos,v3.0.0-beta.1,1687228239,06/20/2023
2908,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/redis/armredis/v2@v2.3.0,go,sdk/resourcemanager/redis/armredis/v2.3.0,sdk/resourcemanager/redis/armredis,v2.3.0,1687228225,06/20/2023
2909,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/selfhelp/armselfhelp@v1.0.0,go,sdk/resourcemanager/selfhelp/armselfhelp/v1.0.0,sdk/resourcemanager/selfhelp/armselfhelp,v1.0.0,1687228220,06/20/2023
2910,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservices@v1.4.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservices/v1.4.0,sdk/resourcemanager/recoveryservices/armrecoveryservices,v1.4.0,1687228214,06/20/2023
2911,@azure/arm-dataprotection@1.1.0,js,@azure/arm-dataprotection_1.1.0,@azure/arm-dataprotection,1.1.0,1687252987,06/20/2023
2912,@azure/arm-cosmosdb@16.0.0-beta.6,js,@azure/arm-cosmosdb_16.0.0-beta.6,@azure/arm-cosmosdb,16.0.0-beta.6,1687240027,06/20/2023
2913,@azure/arm-deviceprovisioningservices@6.0.0-beta.1,js,@azure/arm-deviceprovisioningservices_6.0.0-beta.1,@azure/arm-deviceprovisioningservices,6.0.0-beta.1,1687240011,06/20/2023
2914,@azure/arm-graphservices@1.0.0,js,@azure/arm-graphservices_1.0.0,@azure/arm-graphservices,1.0.0,1687239998,06/20/2023
2915,@azure/arm-containerservice@19.1.0-beta.1,js,@azure/arm-containerservice_19.1.0-beta.1,@azure/arm-containerservice,19.1.0-beta.1,1687239780,06/20/2023
2916,@azure/arm-storagecache@7.0.0,js,@azure/arm-storagecache_7.0.0,@azure/arm-storagecache,7.0.0,1687239333,06/20/2023
2917,@azure/arm-trafficmanager@6.1.0,js,@azure/arm-trafficmanager_6.1.0,@azure/arm-trafficmanager,6.1.0,1687232157,06/20/2023
2918,@azure/arm-rediscache@7.2.0,js,@azure/arm-rediscache_7.2.0,@azure/arm-rediscache,7.2.0,1687232133,06/20/2023
2919,"Azure.ResourceManager.ConfidentialLedger,1.1.0-beta.2",dotnet,Azure.ResourceManager.ConfidentialLedger_1.1.0-beta.2,Azure.ResourceManager.ConfidentialLedger,1.1.0-beta.2,1687224564,06/20/2023
2920,com.azure.resourcemanager:azure-resourcemanager-containerservicefleet:1.0.0-beta.1,java,azure-resourcemanager-containerservicefleet_1.0.0-beta.1,azure-resourcemanager-containerservicefleet,1.0.0-beta.1,1687328398,06/21/2023
2921,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagecache/armstoragecache/v3@v3.2.1,go,sdk/resourcemanager/storagecache/armstoragecache/v3.2.1,sdk/resourcemanager/storagecache/armstoragecache,v3.2.1,1687343839,06/21/2023
2922,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/postgresqlhsc/armpostgresqlhsc@v0.6.1,go,sdk/resourcemanager/postgresqlhsc/armpostgresqlhsc/v0.6.1,sdk/resourcemanager/postgresqlhsc/armpostgresqlhsc,v0.6.1,1687314320,06/21/2023
2923,@azure/arm-cosmosdbforpostgresql@1.0.0-beta.1,js,@azure/arm-cosmosdbforpostgresql_1.0.0-beta.1,@azure/arm-cosmosdbforpostgresql,1.0.0-beta.1,1687335167,06/21/2023
2924,@azure/arm-sqlvirtualmachine@5.0.0-beta.8,js,@azure/arm-sqlvirtualmachine_5.0.0-beta.8,@azure/arm-sqlvirtualmachine,5.0.0-beta.8,1687318388,06/21/2023
2925,@azure/arm-recoveryservices@5.3.0,js,@azure/arm-recoveryservices_5.3.0,@azure/arm-recoveryservices,5.3.0,1687316595,06/21/2023
2926,@azure/arm-containerservicefleet@1.0.0-beta.1,js,@azure/arm-containerservicefleet_1.0.0-beta.1,@azure/arm-containerservicefleet,1.0.0-beta.1,1687316014,06/21/2023
2927,"Azure.ResourceManager.ServiceFabricManagedClusters,1.1.0-beta.2",dotnet,Azure.ResourceManager.ServiceFabricManagedClusters_1.1.0-beta.2,Azure.ResourceManager.ServiceFabricManagedClusters,1.1.0-beta.2,1687343462,06/21/2023
2928,"Azure.ResourceManager.Batch,1.2.0",dotnet,Azure.ResourceManager.Batch_1.2.0,Azure.ResourceManager.Batch,1.2.0,1687317435,06/21/2023
2929,azure-mgmt-storagecache@1.5.0,python,azure-mgmt-storagecache_1.5.0,azure-mgmt-storagecache,1.5.0,1687327732,06/21/2023
2930,azure-mgmt-cosmosdb@10.0.0b1,python,azure-mgmt-cosmosdb_10.0.0b1,azure-mgmt-cosmosdb,10.0.0b1,1687325149,06/21/2023
2931,azure-mgmt-iothubprovisioningservices@1.2.0b2,python,azure-mgmt-iothubprovisioningservices_1.2.0b2,azure-mgmt-iothubprovisioningservices,1.2.0b2,1687321559,06/21/2023
2932,azure-mgmt-sqlvirtualmachine@1.0.0b6,python,azure-mgmt-sqlvirtualmachine_1.0.0b6,azure-mgmt-sqlvirtualmachine,1.0.0b6,1687321279,06/21/2023
2933,azure-mgmt-dataprotection@1.1.0,python,azure-mgmt-dataprotection_1.1.0,azure-mgmt-dataprotection,1.1.0,1687318651,06/21/2023
2934,azure-mgmt-cosmosdbforpostgresql@1.0.0b1,python,azure-mgmt-cosmosdbforpostgresql_1.0.0b1,azure-mgmt-cosmosdbforpostgresql,1.0.0b1,1687318645,06/21/2023
2935,azure-mgmt-redis@14.2.0,python,azure-mgmt-redis_14.2.0,azure-mgmt-redis,14.2.0,1687318212,06/21/2023
2936,azure-mgmt-resource@23.1.0b2,python,azure-mgmt-resource_23.1.0b2,azure-mgmt-resource,23.1.0b2,1687318147,06/21/2023
2937,azure-mgmt-trafficmanager@1.1.0,python,azure-mgmt-trafficmanager_1.1.0,azure-mgmt-trafficmanager,1.1.0,1687318131,06/21/2023
2938,azure-mgmt-containerservicefleet@1.0.0b1,python,azure-mgmt-containerservicefleet_1.0.0b1,azure-mgmt-containerservicefleet,1.0.0b1,1687317977,06/21/2023
2939,azure-mgmt-containerservice@24.0.0,python,azure-mgmt-containerservice_24.0.0,azure-mgmt-containerservice,24.0.0,1687317961,06/21/2023
2940,com.azure.resourcemanager:azure-resourcemanager-selfhelp:1.0.0,java,azure-resourcemanager-selfhelp_1.0.0,azure-resourcemanager-selfhelp,1.0.0,1687401126,06/22/2023
2941,azure-mgmt-graphservices@1.0.0,python,azure-mgmt-graphservices_1.0.0,azure-mgmt-graphservices,1.0.0,1687673588,06/25/2023
2942,azure-mgmt-selfhelp@1.0.0,python,azure-mgmt-selfhelp_1.0.0,azure-mgmt-selfhelp,1.0.0,1687668611,06/25/2023
2943,com.azure.resourcemanager:azure-resourcemanager-graphservices:1.0.0,java,azure-resourcemanager-graphservices_1.0.0,azure-resourcemanager-graphservices,1.0.0,1687763589,06/26/2023
2944,com.azure.resourcemanager:azure-resourcemanager:2.28.0,java,azure-resourcemanager_2.28.0,azure-resourcemanager,2.28.0,1687698682,06/25/2023
2945,@azure/arm-selfhelp@1.0.0,js,@azure/arm-selfhelp_1.0.0,@azure/arm-selfhelp,1.0.0,1687771140,06/26/2023
2946,"Azure.ResourceManager.Redis,1.2.0",dotnet,Azure.ResourceManager.Redis_1.2.0,Azure.ResourceManager.Redis,1.2.0,1687764178,06/26/2023
2947,com.azure.resourcemanager:azure-resourcemanager-managednetworkfabric:1.0.0-beta.1,java,azure-resourcemanager-managednetworkfabric_1.0.0-beta.1,azure-resourcemanager-managednetworkfabric,1.0.0-beta.1,1687847412,06/27/2023
2948,com.azure.resourcemanager:azure-resourcemanager-postgresqlflexibleserver:1.0.0-beta.7,java,azure-resourcemanager-postgresqlflexibleserver_1.0.0-beta.7,azure-resourcemanager-postgresqlflexibleserver,1.0.0-beta.7,1687836905,06/27/2023
2949,"Azure.ResourceManager.RecoveryServicesSiteRecovery,1.0.0",dotnet,Azure.ResourceManager.RecoveryServicesSiteRecovery_1.0.0,Azure.ResourceManager.RecoveryServicesSiteRecovery,1.0.0,1687861475,06/27/2023
2950,"Azure.ResourceManager.HDInsight,1.1.0",dotnet,Azure.ResourceManager.HDInsight_1.1.0,Azure.ResourceManager.HDInsight,1.1.0,1687857663,06/27/2023
2951,"Azure.ResourceManager.IotFirmwareDefense,1.0.0-beta.1",dotnet,Azure.ResourceManager.IotFirmwareDefense_1.0.0-beta.1,Azure.ResourceManager.IotFirmwareDefense,1.0.0-beta.1,1687856246,06/27/2023
2952,"Azure.ResourceManager.EventGrid,1.1.0-beta.2",dotnet,Azure.ResourceManager.EventGrid_1.1.0-beta.2,Azure.ResourceManager.EventGrid,1.1.0-beta.2,1687848932,06/27/2023
2953,"Azure.ResourceManager.CognitiveServices,1.3.0",dotnet,Azure.ResourceManager.CognitiveServices_1.3.0,Azure.ResourceManager.CognitiveServices,1.3.0,1687835101,06/27/2023
2954,com.azure.resourcemanager:azure-resourcemanager-dataprotection:1.0.0,java,azure-resourcemanager-dataprotection_1.0.0,azure-resourcemanager-dataprotection,1.0.0,1687931235,06/28/2023
2955,@azure/arm-managednetworkfabric@1.0.0-beta.1,js,@azure/arm-managednetworkfabric_1.0.0-beta.1,@azure/arm-managednetworkfabric,1.0.0-beta.1,1687922396,06/28/2023
2956,"Azure.ResourceManager.HDInsight,1.2.0-beta.1",dotnet,Azure.ResourceManager.HDInsight_1.2.0-beta.1,Azure.ResourceManager.HDInsight,1.2.0-beta.1,1687947241,06/28/2023
2957,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/managednetworkfabric/armmanagednetworkfabric@v0.1.0,go,sdk/resourcemanager/managednetworkfabric/armmanagednetworkfabric/v0.1.0,sdk/resourcemanager/managednetworkfabric/armmanagednetworkfabric,v0.1.0,1688004958,06/29/2023
2958,"Azure.ResourceManager.ManagedNetworkFabric,1.0.0-beta.1",dotnet,Azure.ResourceManager.ManagedNetworkFabric_1.0.0-beta.1,Azure.ResourceManager.ManagedNetworkFabric,1.0.0-beta.1,1687968117,06/28/2023
2959,azure-mgmt-databricks@2.0.0,python,azure-mgmt-databricks_2.0.0,azure-mgmt-databricks,2.0.0,1688007598,06/29/2023
2960,azure-mgmt-managednetworkfabric@1.0.0b1,python,azure-mgmt-managednetworkfabric_1.0.0b1,azure-mgmt-managednetworkfabric,1.0.0b1,1688006790,06/29/2023
2961,"Azure.ResourceManager.Network,1.3.0",dotnet,Azure.ResourceManager.Network_1.3.0,Azure.ResourceManager.Network,1.3.0,1688115695,06/30/2023
2962,"Azure.ResourceManager.NetworkCloud,1.0.0-beta.2",dotnet,Azure.ResourceManager.NetworkCloud_1.0.0-beta.2,Azure.ResourceManager.NetworkCloud,1.0.0-beta.2,1688108068,06/30/2023
2963,"Azure.ResourceManager.TrafficManager,1.1.0",dotnet,Azure.ResourceManager.TrafficManager_1.1.0,Azure.ResourceManager.TrafficManager,1.1.0,1688093617,06/30/2023
2964,"Azure.ResourceManager.Maps,1.1.0-beta.2",dotnet,Azure.ResourceManager.Maps_1.1.0-beta.2,Azure.ResourceManager.Maps,1.1.0-beta.2,1688093179,06/30/2023
2965,com.azure.resourcemanager:azure-resourcemanager-networkcloud:1.0.0-beta.2,java,azure-resourcemanager-networkcloud_1.0.0-beta.2,azure-resourcemanager-networkcloud,1.0.0-beta.2,1688351755,07/03/2023
2966,"Azure.ResourceManager.StorageCache,1.2.0-beta.2",dotnet,Azure.ResourceManager.StorageCache_1.2.0-beta.2,Azure.ResourceManager.StorageCache,1.2.0-beta.2,1688348890,07/03/2023
2967,"Azure.ResourceManager.CostManagement,1.0.0",dotnet,Azure.ResourceManager.CostManagement_1.0.0,Azure.ResourceManager.CostManagement,1.0.0,1688428349,07/03/2023
2968,"Azure.ResourceManager.Kusto,1.4.0",dotnet,Azure.ResourceManager.Kusto_1.4.0,Azure.ResourceManager.Kusto,1.4.0,1688695641,07/07/2023
2969,"Azure.ResourceManager.Sphere,1.0.0-beta.1",dotnet,Azure.ResourceManager.Sphere_1.0.0-beta.1,Azure.ResourceManager.Sphere,1.0.0-beta.1,1689131385,07/12/2023
2970,@azure/arm-paloaltonetworksngfw@1.0.0,js,@azure/arm-paloaltonetworksngfw_1.0.0,@azure/arm-paloaltonetworksngfw,1.0.0,1689304839,07/14/2023
2971,"Azure.ResourceManager.PaloAltoNetworks.Ngfw,1.0.0",dotnet,Azure.ResourceManager.PaloAltoNetworks.Ngfw_1.0.0,Azure.ResourceManager.PaloAltoNetworks.Ngfw,1.0.0,1689307207,07/14/2023
2972,azure-mgmt-paloaltonetworksngfw@1.0.0,python,azure-mgmt-paloaltonetworksngfw_1.0.0,azure-mgmt-paloaltonetworksngfw,1.0.0,1689315105,07/14/2023
2973,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/paloaltonetworksngfw/armpanngfw@v1.0.0,go,sdk/resourcemanager/paloaltonetworksngfw/armpanngfw/v1.0.0,sdk/resourcemanager/paloaltonetworksngfw/armpanngfw,v1.0.0,1689576800,07/17/2023
2974,com.azure.resourcemanager:azure-resourcemanager-cognitiveservices:1.1.0-beta.1,java,azure-resourcemanager-cognitiveservices_1.1.0-beta.1,azure-resourcemanager-cognitiveservices,1.1.0-beta.1,1689760746,07/19/2023
2975,com.azure.resourcemanager:azure-resourcemanager-mobilenetwork:1.0.0-beta.6,java,azure-resourcemanager-mobilenetwork_1.0.0-beta.6,azure-resourcemanager-mobilenetwork,1.0.0-beta.6,1689759395,07/19/2023
2976,com.azure.resourcemanager:azure-resourcemanager-kusto:1.0.0-beta.7,java,azure-resourcemanager-kusto_1.0.0-beta.7,azure-resourcemanager-kusto,1.0.0-beta.7,1689759272,07/19/2023
2977,com.azure.resourcemanager:azure-resourcemanager-managednetworkfabric:1.0.0,java,azure-resourcemanager-managednetworkfabric_1.0.0,azure-resourcemanager-managednetworkfabric,1.0.0,1689728446,07/19/2023
2978,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/networkcloud/armnetworkcloud@v0.2.0,go,sdk/resourcemanager/networkcloud/armnetworkcloud/v0.2.0,sdk/resourcemanager/networkcloud/armnetworkcloud,v0.2.0,1689756964,07/19/2023
2979,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v3@v3.1.0-beta.2,go,sdk/resourcemanager/network/armnetwork/v3.1.0-beta.2,sdk/resourcemanager/network/armnetwork,v3.1.0-beta.2,1689749612,07/19/2023
2980,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armresources@v1.2.0-beta.2,go,sdk/resourcemanager/resources/armresources/v1.2.0-beta.2,sdk/resourcemanager/resources/armresources,v1.2.0-beta.2,1689749565,07/19/2023
2981,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armsubscriptions@v1.3.0-beta.2,go,sdk/resourcemanager/resources/armsubscriptions/v1.3.0-beta.2,sdk/resourcemanager/resources/armsubscriptions,v1.3.0-beta.2,1689749351,07/19/2023
2982,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcegraph/armresourcegraph@v0.8.1,go,sdk/resourcemanager/resourcegraph/armresourcegraph/v0.8.1,sdk/resourcemanager/resourcegraph/armresourcegraph,v0.8.1,1689749303,07/19/2023
2983,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storage/armstorage@v1.4.0-beta.2,go,sdk/resourcemanager/storage/armstorage/v1.4.0-beta.2,sdk/resourcemanager/storage/armstorage,v1.4.0-beta.2,1689749273,07/19/2023
2984,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v5@v5.1.0-beta.2,go,sdk/resourcemanager/compute/armcompute/v5.1.0-beta.2,sdk/resourcemanager/compute/armcompute,v5.1.0-beta.2,1689748238,07/19/2023
